id,all_col_names,cat_col_names,description,end_date,num_categorical,num_columns,num_spatial,num_temporal,size,spatial_col_names,start_date,temporal_col_names,title,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,title_x,title_y,description_x,description_y,title_and_description_x,title_and_description_y,column_name_x,column_name_y
67,"license_number, renewed, status, status_date, expires, driver_type, license_type, original_issue_date, name, sex, chauffeur_city, chauffeur_state","renewed, status, expires, driver_type, license_type, sex, chauffeur_city, chauffeur_state","List of City of Chicago licensed Public Chauffeurs, who may operate a licensed Taxicab, Livery, or Horse-Drawn Carriage. For questions or issues regarding this dataset, please e-mail BACPPV@cityofchicago.org with chauffeur name, number, and question or issue. For more information on the Public Chauffeur program, please see http://www.cityofchicago.org/city/en/depts/bacp/supp_info/public_chauffeurinformation.html.",5/1/23,5,12,1,4,2503435,,1/1/19,"renewed, status_date, expires, original_issue_date",Public Chauffeurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.514315102,0.541080388,0.488262382,0.447391314,0.424471889,0.0794742,-0.1230758,-0.164116081
68,"tcb_designating_authority, address, country, contact, phone_number, fax_number, email",country,"EAS (Equipment Authorization System). A Designating Authority is a body with power to designate, monitor, suspend, remove suspension of or withdraw conformity assessment bodies (CABs) in accordance with the MRAs. The Designating Authorities must meet the requirements of ISO/IEC Guide 61. Designating Authorities will in turn designate CABs, also within each country's territory, that will be empowered to approve products for conformity with the technical requirements of countries to which the equipment is exported. As used in the APEC and US/EC MRAs, \conformity assessment body\"" is a general term that refers to a body", which may include a third party testing laboratory or a certification body, that performs conformity assessment to specific technical regulations. A Telecommunication Certification Body (TCB) is an accredited product certification body with the authority to issue Grants of Certification for compliance with Federal Communications Commission (FCC) Rules & Regulations. For more information about EAS," visit: https://www.fcc.gov/general/equipment-authorization-procedures""",5/1/23,0,7,1,0,3024,,1/1/19,,EAS Designating Authorities for Telecommunications Certification Bodies (TCB),,,,,,,,,,,,,,,,,,,,,,,,,,,0.508194498,0.877630983,0.162815487,0.21829717,0.279464497,0.130567115,-0.1158103,0.127232992
69,"hh_id, weight, cms_zone, survey_mode, person_id, person_num, is_participant, num_days, num_days_complete, num_trips, num_walk_trips, num_transit_trips, num_bike_trips, num_taxi_trips, num_tnc_trips, num_complete_weekend_days, num_complete_weekdays, first_travel_date, last_travel_date, made_trips, smartphone_type, relationship, age, employment, worker, student, license, vehicle, congestion, drive_cbd_freq, planning_apps, job_type, jobs_count, industry, telework_freq, work_cms_zone, missing_work_location, work_mode, work_mode_own, work_park_location, work_park_pay, work_vehicle_pass_period, work_park_amount_day, work_park_amount_week, work_park_amount_month, work_park_amount_year, work_mode_auto, work_mode_bus, work_mode_rail, work_mode_ferry, work_mode_taxi, work_mode_bike, work_bike_park, work_mode_scooter, work_scooter_park, school_type, school_cms_zone, missing_school_location, kid_accompany, school_mode, school_mode_own, school_park_location, school_vehicle_pass_period, school_park_amount_day, school_park_amount_month, school_park_amount_week, school_park_amount_year, school_mode_auto, school_mode_bus, school_mode_rail, school_mode_ferry, school_access, school_egress, school_mode_taxi, school_mode_bike, school_bike_park, school_mode_scooter, school_scooter_park, bike_freq, bike_num_days, bike_stolen, bike_purpose_errands, bike_purpose_transit, bike_purpose_recreation, bike_purpose_commute, bike_purpose_appointment, bike_purpose_other, no_bike_nyc_bike_lanes, no_bike_nyc_paving, no_bike_nyc_storage, no_bike_nyc_long_trips, no_bike_nyc_showers, no_bike_nyc_modes, no_bike_nyc_unable, no_bike_nyc_other, bike_share_citi_bike, bike_share_jump, bike_share_lime, bike_share_none, bike_share_user, citi_bike_freq, jump_freq, lime_freq, no_bike_share_unfamiliar, no_bike_share_expensive, no_bike_share_neighborhood, no_bike_share_stations, no_bike_share_personal_bike, no_bike_share_docks, no_bike_share_uncomfortable, no_bike_share_other, tnc_use_uber, tnc_use_lyft, tnc_use_via, tnc_use_juno, tnc_use_none, tnc_user, tnc_freq, tnc_purpose, tnc_mode, tnc_mode_auto, tnc_mode_taxi, tnc_mode_bus, tnc_mode_rail, tnc_mode_ferry, tnc_mode_bike, tnc_mode_scooter, car_share_zipcar, car_share_car2go, car_share_enterprise, car_share_other, car_share_none, car_share_user, packages, packages_distance, harassment, harassment_trip, harassment_time, harassment_route, harassment_transit, harassment_mode, harassment_neighborhood, harassment_private_car, harassment_alone, harassment_attention, harassment_defense, harassment_other, harassment_none, gender, education, english_proficiency, ethnicity, race_american_indian, race_asian, race_black, race_native_hawaiian, race_white, race_other, disability_hearing, disability_seeing, disability_walking, disability_mobility, disability_dressing, disability_concentrating, disability_none","cms_zone, first_travel_date, last_travel_date, work_cms_zone, school_cms_zone","The Citywide Mobility Survey (CMS) is NYC DOT's annual travel survey to assess the travel behavior, preferences, and attitudes of NYC residents. It is composed of 5 linked data tables - this one is the 2019 CMS Person Survey.",5/1/23,3,165,0,2,4776544,,1/1/19,"first_travel_date, last_travel_date",Citywide Mobility Survey - Person Survey 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55885119,0.643658479,0.48579137,0.453456419,0.424945389,0.626640661,-0.072595491,-0.135877806
70,"date_for_fiscal_year, year, md_port_administration_total_general_cargo_tonnage_(millions)_(by_fiscal_year), cargo_tonnage_forecast_(millions), mta_-_core_bus_ridership_(fy), mta_-_baltimore_metro_ridership_(fy), mta_-_light_rail_ridership_(fy), mta_-_mobility_paratransit_ridership_(fy), mta_-_call_a_ride_ridership_(formerly_taxi_access)_(fy), mta_-_marc_ridership_(fy), mta_-_commuter_bus_ridership_(contracted_to_balt_&_wash)_(fy), total_mta_ridership_(fy), locally_owned_transit_systems_(lots)_ridership_(fy), washington_metropolitan_area_transit_authority_ridership_(maryland_only)_(fy), total_maryland_transit_ridership_(mta,_lots_&_wmata)_(fy), average_mva_branch_office_customer_wait_time_(in_minutes)_(fy), percentage_of_the_md_state_highway_administration_highway_network_in_overall_preferred_maintenance_condition_(cy), percentage_of_state_bridges_that_are_structurally_deficient_(cy), date_for_calendar_year",,"Set of annual MDOT perfromance data including port, transit, bridge and highway condition, and MVA branch office wait time data.",5/1/23,0,19,0,2,1975,,1/1/19,"date_for_fiscal_year, date_for_calendar_year",MDOT Performance Dashboard - Annual Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.396917462,0.274326091,0.402168938,0.834124227,0.434710024,0.516836737,-0.116976663,-0.135469375
71,"hh_id, trip_weight, home_cms_zone, survey_mode, person_id, person_num, day_num, travel_date, travel_date_dow, trip_id, trip_num, leg_num, unlinked_trip, linked_trip_num, survey_complete, depart_time, arrive_time, o_cms_zone, d_cms_zone, trip_duration, trip_distance, o_purpose, o_purpose_category, d_purpose, d_purpose_category, num_non_hh_travelers, num_hh_travelers, num_travelers, hh_member_1, hh_member_2, hh_member_3, hh_member_4, hh_member_5, hh_member_6, hh_member_7, hh_member_8, hh_member_9, hh_member_10, hh_member_11, mode_type, mode_type_detailed, sustainable_mode, mode_1, mode_2, mode_3, mode_4, driver, park_location, park_pay, park_cost, used_transit, transit_access, transit_egress, taxi_cost, taxi_cost_amount, bike_park_location, scooter_park_location, analyst_split, analyst_merge, analyst_split_loop, user_merged, user_split, added_trip, high_speed_flag, long_distance_flag, invalid_purpose_flag, o_purpose_imputed, d_purpose_imputed, o_purpose_category_imputed, d_purpose_category_imputed, d_distance_home, d_distance_work, d_distance_school, o_location_type, d_location_type, o_congestion, d_congestion","home_cms_zone, travel_date, depart_time, arrive_time, o_cms_zone, d_cms_zone","The Citywide Mobility Survey (CMS) is NYC DOT's annual travel survey to assess the travel behavior, preferences, and attitudes of NYC residents. It is composed of 5 linked data tables - this one is the 2019 CMS Trip Survey.",5/1/23,3,77,0,3,26855149,,1/1/19,"travel_date, depart_time, arrive_time",Citywide Mobility Survey - Trip Survey 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.415564478,0.652958605,0.563063658,0.518207545,0.292968451,0.535431135,-0.065293739,-0.172013491
72,"download_pdf_report, license_number, industry_sector, base_does_business_as, base_name, serving_areas, year_base_opened, green_taxi_service, on_demand_service, book_ahead_service, phone, website, email, booking_app, 24_hours, 2015_honor_roll_drivers, 2015_honor_roll_base, hosted_vision_zero_training, vehicle_safety_technology_used, base_provides_safety_training, fatal_crashes, fatal_crash_details, injury_crashes_per_vehicle, sector_average_-_injury_crashes_per_vehicle, vehicle_safety_violations_per_vehicle, sector_average_-_vehicle_safety_violations_per_vehicle, base_safety_violations_per_vehicle, sector_average_-base_safety_violations_per_vehicle, affiliated_vehicles, average_vehicle_age, sector_average_-_average_vehicle_age, percent_hybrid_&_alt-fuel_vehicles, percent_wheelchair_accessible_vehicles, top_vehicle_models_-_1, top_vehicle_models_-_2, top_vehicle_models_-_3, top_vehicle_models_-_4, top_vehicle_models_-_5, address, latitude, longitude, location, postcode, borough, community_board, council_district, census_tract, bin, bbl, nta","industry_sector, serving_areas, green_taxi_service, on_demand_service, book_ahead_service, 24_hours, 2015_honor_roll_base, hosted_vision_zero_training, vehicle_safety_technology_used, base_provides_safety_training, top_vehicle_models_-_1, top_vehicle_models_-_2, borough",The Vision Zero Base Reports are collections of facts and statistics about individual TLC-regulated for-hire vehicle (FHV) businesses produced to help passengers identify businesses with the best safety records and support the for-hire industry’s efforts to achieve the highest levels of safety and service. Find definitions for the metrics used and more information on the reports here - http://www.nyc.gov/html/tlc/html/industry/vision_zero_base_reports.shtml,5/1/23,13,50,3,0,408623,"latitude, longitude",1/1/19,,Vision Zero Base Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079585162,0.646082217,0.488348488,0.223953266,0.486755064,0.352587773,-0.12162412,-0.15162605
73,"row_id, inspection_year_and_month, vehicle_for_hire_type, bylaw_name_violated, bylaw_section_violated, warnings_given, tickets_issued, other_enforcement_action_taken","inspection_year_and_month, vehicle_for_hire_type","This dataset is an aggregated summary of Inspections and the corresponding Bylaw that was violated by Year, Month and Vehicle for Hire Type:
- Year and month
- Vehicle for Hire Type.  Can be one of the following: Limo, Party bus, Taxi, Transportation Network Vehicle (TNV) and Other.
- Violated Bylaw Name 
- Violated Bylaw Section 
- Warnings Given
- Tickets Issued
- Other Enforcement Actions Taken

Note: One Inspection can result in a number of Tickets/Warnings or Other Enforcement Actions as well as a number of Bylaw Names and Bylaw sections that were violated.",5/1/23,1,8,0,1,395668,,1/1/19,inspection_year_and_month,Vehicle for Hire Bylaws Violated  - by Month and Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.468303495,0.425697964,0.488771139,0.444791202,0.465634701,0.47400402,-0.0900545,-0.169032131
74,"responsedate, completiondate, age_over55, q22_transportation_bicycle, q22_transportation_assisted_transportation_services_that_use_volunteer_drivers, q22_transportation_edmonton_transit_services_such_as_bus_or_lrt, q22_transportation_dats_or_disabled_adult_transit_services, q22_transportation_driven_by_family_or_friends, q22_transportation_taxi, q22_transportation_drove_yourself, q22_transportation_independent_services,_such_as_driving_miss_daisy_or_care_for_a_ride, q22_transportation_other:, q23_transportation_most_often_bicycle, q23_transportation_most_often_assisted_transportation_services_that_use_volunteer_drivers, q23_transportation_most_often_edmonton_transit_services_such_as_bus_or_lrt, q23_transportation_most_often_dats_or_disabled_adult_transit_services, q23_transportation_most_often_driven_by_family_or_friends, q23_transportation_most_often_taxi, q23_transportation_most_often_drove_yourself, q23_transportation_most_often_independent_services,_such_as_driving_miss_daisy_or_care_for_a_ride, q23_transportation_most_often_other:, q24_transport_dats, q25_transport_bikecopy1, q26_transport_taxi, q27_transport_assisted, q28_transport_indepent, q29_transport_friends_family, q30_transport_etscopy2, q31_transport_driven_self, ostype, devicetype, browsertype, q3_own_rent_(study:_profiling_questionnaire_2014), gender_(study:_profiling_questionnaire_2014), q7_children_(study:_profiling_questionnaire_2014), q8_born_canada_(study:_profiling_questionnaire_2014), q9a_edmonton_(study:_profiling_questionnaire_2014), q10_own_business_(study:_profiling_questionnaire_2014), q11_home_language_(study:_profiling_questionnaire_2014), q12_employment_status_(study:_profiling_questionnaire_2014), q13_volunteer_(study:_profiling_questionnaire_2014), q14a_primary_transportation_(study:_profiling_questionnaire_2014), q14b_secondary_transportation_(study:_profiling_questionnaire_2014), q15_household_income_(study:_profiling_questionnaire_2014), q16_education_(study:_profiling_questionnaire_2014), q17_city_employee_(study:_profiling_questionnaire_2014), fsa_(study:_profiling_questionnaire_2014), age_rollup_detailed_(study:_profiling_questionnaire_2014)","age_over55, q26_transport_taxi, q29_transport_friends_family, q31_transport_driven_self, ostype, devicetype, browsertype, q3_own_rent_(study:_profiling_questionnaire_2014), gender_(study:_profiling_questionnaire_2014), q7_children_(study:_profiling_questionnaire_2014), q8_born_canada_(study:_profiling_questionnaire_2014), q10_own_business_(study:_profiling_questionnaire_2014), q11_home_language_(study:_profiling_questionnaire_2014), q13_volunteer_(study:_profiling_questionnaire_2014), q14a_primary_transportation_(study:_profiling_questionnaire_2014), q14b_secondary_transportation_(study:_profiling_questionnaire_2014), q15_household_income_(study:_profiling_questionnaire_2014), q16_education_(study:_profiling_questionnaire_2014), q17_city_employee_(study:_profiling_questionnaire_2014), fsa_(study:_profiling_questionnaire_2014), age_rollup_detailed_(study:_profiling_questionnaire_2014)","This was one single topic among many as part of the December Mixed Topic survey. Test link to view these questions: https://www.edmontoninsightcommunity.ca/R.aspx?a=141&t=1. Open from November 30 - December 09, 2014. At the time the survey was launched survey invitations were sent to 2035 Insight Community Members. 950 members completed the survey which represents a completion rate of 47%. A total of 1049 respondents completed the survey: 950 Insight Community Members and 99 using the anonymous link which will have no demographic info.",5/1/23,21,48,0,2,307049,,1/1/19,"responsedate, completiondate",Seniors Transportation - Edmonton Insight Community,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219816229,0.283963244,0.578103518,0.54634712,0.48909082,0.494580809,-0.101451605,-0.099723537
75,"trip_id, trip_start_timestamp, trip_end_timestamp, trip_seconds, trip_miles, percent_time_chicago, percent_distance_chicago, pickup_census_tract, dropoff_census_tract, pickup_community_area, dropoff_community_area, fare, tip, additional_charges, trip_total, shared_trip_authorized, shared_trip_match, trips_pooled, pickup_centroid_latitude, pickup_centroid_longitude, pickup_centroid_location, dropoff_centroid_latitude, dropoff_centroid_longitude, dropoff_centroid_location","shared_trip_authorized, shared_trip_match","All trips, starting January 2023, reported by Transportation Network Providers (sometimes called rideshare companies) to the City of Chicago as part of routine reporting required by ordinance. <b>For earlier trips, see the link in the Featured Content section below. This version of the datasets contains three new columns, marked in their column descriptions.</b>

Census Tracts are suppressed in some cases, and times are rounded to the nearest 15 minutes. Fares are rounded to the nearest $2.50 and tips are rounded to the nearest $1.00.

For a discussion of the approach to privacy in this dataset, please see http://dev.cityofchicago.org/open%20data/data%20portal/2019/04/12/tnp-taxi-privacy.html.",5/1/23,2,24,6,2,3341887038,"pickup_centroid_latitude, pickup_centroid_longitude, dropoff_centroid_latitude, dropoff_centroid_longitude",1/1/19,"trip_start_timestamp, trip_end_timestamp",Transportation Network Providers - Trips (2023-),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.324417042,0.352795395,0.329788607,0.086420561,0.091831598,0.666265622,9.628207736,-0.497833468
76,"date, citywide, administration_for_child_services, department_of_social_services, board_of_correction, board_of_elections, business_integrity_commission, civilian_complaint_review_board, department_for_the_aging, department_of_buildings, department_of_citywide_administrative_services, department_of_consumer_affairs, department_of_correction, department_of_design_and_construction, department_of_education, department_of_emergency_management, department_of_environmental_protection, department_of_finance, department_of_health_and_mental_hygiene, department_of_homeless_services, department_of_information_technology_and_telecommunications, department_of_parks_and_recreation, department_of_probation, department_of_sanitation, department_of_small_business_services, department_of_transportation, department_of_veterans_services, department_of_youth_and_community_development, district_attorneykings_county, district_attorneynew_york, district_attorneyqueens_county, district_attorneyrichmond_county, equal_employment_practices_commission, financial_information_services_agency, fire_department, housing_preservation_and_development, mayoralty, miscellaneous, nyc_taxi_and_limousine_commission, office_of_administrative_tax_appeals, office_of_administrative_trials_and_hearings, office_of_special_narcotics, office_of_the_actuary, office_of_the_comptroller, police_department, district_attorney_bronx_county, independent_budget_office, law_department","district_attorney_bronx_county, independent_budget_office, law_department","Daily summary of citywide and agency COVID-19 related encumbrances. This data was collected from March 10, 2020 through June 29, 2021 and is no longer being updated.",5/1/23,3,48,0,1,54177,,1/1/19,date,Independent Budget Office: NYC COVID 19 Spending by Date - Citywide and by Agency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.805492852,0.451378802,0.196929726,0.274799127,0.415369581,0.490299459,-0.123213868,-0.127393312
77,"dispatching_base_num, pickup_datetime, dropoff_datetime, pulocationid, dolocationid, sr_flag",dispatching_base_num,"The For-Hire Vehicle (“FHV”) trip records include fields capturing the dispatching base license number and the pick-up date, time, and taxi zone location ID (shape file below). These records are generated from the FHV Trip Record submissions made by bases. Note: The TLC publishes base trip record data as submitted by the bases, and we cannot guarantee or confirm their accuracy or completeness. Therefore, this may not represent the total amount of trips dispatched by all TLC-licensed bases. The TLC performs routine reviews of the records and takes enforcement actions when necessary to ensure, to the extent possible, complete and accurate information.

For more information please refer to http://www.nyc.gov/html/tlc/html/about/trip_record_data.shtml",5/1/23,1,6,0,2,2587399872,,1/1/19,"pickup_datetime, dropoff_datetime",2019 For Hire Vehicles Trip Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.483466374,0.357020035,0.498531586,0.127018725,0.422506407,0.210478276,-0.102379118,-0.120514733
78,"row_id, inspection_year_and_month, vehicle_for_hire_type, number_of_inspections, number_of_inspection_outcomes, inspections_passed, warnings_given, tickets_issued, other_enforcement_action_taken",vehicle_for_hire_type,"This dataset is an aggregated summary of Inspections conducted by Year, Month and Vehicle for Hire Type:
- Year and month
- Vehicle for Hire Type.  Can be one of the following: Limo, Party bus, Taxi, Transportation Network Vehicle (TNV) and Other.
- Number of Inspections conducted in the Month
- Number of Outcomes as a result of the Inspection.  An Outcome could be one or more of the following: Warning, Ticket Issued or Other Enforcement Action Taken
- Inspections that passed for the Month.
- Warnings Given
- Tickets Issued
- Other Enforcement Actions Taken

Note: One Inspection can result in a number of Tickets/Warnings or Other Enforcement Actions as well as a number of Bylaw Names and Bylaw sections that were violated.",5/1/23,1,9,0,1,26071,,1/1/19,inspection_year_and_month,Vehicle for Hire Inspection Results - by Month and Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.833163752,0.197533724,0.620310198,0.066686366,0.171237312,0.783651687,-0.088511365,-0.169550016
79,"date, driver_licence_class, age_range, total","date, driver_licence_class, age_range","Number of active driver licences by driver licence class and age range. Driver licence classes include: Class 1 = for driving semi-trailers and tractor-trailer combinations; Class 2 = for driving buses with more than 24 passengers; Class 3 = for driving vehicles or vehicle-trailer combinations weighing more than 14,000 kg; Class 4 = for driving buses/vans 24 passengers and under for compensation, taxis, rideshares and ambulances; Class 5 = for driving cars, pick-up trucks, sport utility vehicles and vans with less than 24 passenger capacity; Class 6 = for driving motorcycles and motor-driven cycles; Class 7 = learner's licence for those learning to drive class 5 vehicles; Class 8 = for driving farm tractors. These descriptions could be used somewhere on the page to describe each class of driver licence.",5/1/23,2,4,0,1,14586,,1/1/19,date,Active Driver Licences by Class and Age Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.547109681,0.34870489,0.485988623,0.48514784,0.47951997,0.414792794,-0.118193954,-0.127046791
80,"*respnum, q2, q3, trips, q4tot, q5tot, q4ap, q4bp, q4cp, q4dp, q4ep, q4fp, q4gp, q4hp, q5ap, q5bp, q5cp, q5dp, q5ep, q5fp, q5gp, q5hp, work, sch, shop, soc, home, oth-p-sf, dk-p-sf, rel, sfintmode, q4am, q4bm, q4cm, q4dm, q4em, q4fm, q4gm, q4hm, q5am, q5bm, q5cm, q5dm, q5em, q5fm, q5gm, q5hm, da, do, crshre, tnc, taxi, trans, shttle, bike, walk, cycle, scoot, oth-m-sf, dk-m-sf, q6, q8, q10, q11total, q12, q19, q13, q15, q16m, q17, q18total, q9m, q7p, q9p-adj, q11ap, q11bp, q11cp, q11dp, q11ep, q11fp, q14p, q16p-adj, q18ap, q18bp, q18cp, q18dp, q18ep, q18fp, work1, sch1, shop1, soc1, home1, oth1-p, dk1-p, rel1, work2, sch2, shop2, soc2, home2, oth2-p, dk2-p, rel2, q7m, q9m-adj, q11am, q11bm, q11cm, q11dm, q11em, q11fm, q14m, q16m-adj, q18am, q18bm, q18cm, q18dm, q18em, q18fm, da1, do1, crshre1, tnc1, taxi1, trans1, shttle1, bike1, walk1, cycle1, scoot1, oth1-m, dk1-m, da2, do2, crshre2, tnc2, taxi2, trans2, shttle2, bike2, walk2, cycle2, scoot2, oth2-m, dk2-m, q20, q20_last, q21a, q21b, q21c, q22, q22a, q22b_1, q22b_2, q22b_3, q22b_4, q23, q24a, q25a-sf, q25a-nsf, q25b, q26a, q26b_1, q26b_2, q26b_3, q26b_4, q27, q28, q29_1, q29_2, q29_3, q29_4, q30, q31, lang, zone, interview_date, interview_day, drvrflag, ageco, firstmode, lastmode, weight",interview_date,"**Please refer to the downloadable XLSX attachment (http://bit.ly/SFMTATravelSurvey2019) for the complete dataset, metadata, and instructions for use.**

 This workbook provides data and data dictionaries for the SFMTA 2019 Travel Decision Survey.

On behalf of San Francisco Municipal Transportation Agency (SFMTA), Corey, Canapary & Galanis (CC&G) undertook a Mode Share Survey within the City and County of San Francisco as well as the eight surrounding Bay Area counties of Alameda, Contra Costa, San Mateo, Marin, Santa Clara, Napa, Sonoma and Solano.

The primary goals of this study were to:
• Assess percent mode share for travel in San Francisco for evaluation of the SFMTA Strategic Objective 2.2: Mode Share target of 80% sustainable travel by 2030. 
• Evaluate the above statement based on the following parameters: number of trips to, from, and within San Francisco by Bay Area residents. Trips by visitors to the Bay Area and for commercial purposes are not included.
• Provide additional trip details, including trip purpose for each trip in the mode share question series.
• Collect demographic data on the population of Bay Area residents who travel to, from, and within San Francisco.
• Collect data on travel behavior and opinions that support other SFMTA strategy and project evaluation needs.

The survey was conducted as a telephone study among 801 Bay Area residents aged 18 and older. Interviewing was conducted in English, Spanish, Mandarin, Cantonese, and Tagalog. Surveying was conducted via random digit dial (RDD) and cell phone sample.
All survey datasets incorporate respondent weighting based on age and home location; utilize the “weight” field when appropriate in your analysis.

The survey period for this survey is as follows:
2019: May - August 2019

The margin of error is related to sample size (n). For the total sample, the margin of error is 3.3% for a confidence level of 95%. When looking at subsets of the data, such as just the SF population, just the female population, or just the population of people who bicycle, the sample size decreases and the margin of error increases. Below is a guide of the margin of error for different samples sizes. Be cautious in making conclusions based off of small sample sizes.

At the 95% confidence level is:
• n = 801(Total Sample). Margin of error = +/- 3.3%
• n = 400. Margin of error = +/- 4.85%
• n = 100. Margin of error = +/- 9.80%",5/1/23,0,184,0,1,251646,,1/1/19,interview_date,Travel Decision Survey 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59924163,0.344485843,0.920791327,0.604806243,0.913317463,0.513413241,-0.061615657,-0.285163176
